global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
413,s3-step3400-f99of100-d1of2,3,2,3400,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,394,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step3400-f99of100-d1of2,not_executed,,,not_evaluated
414,s3-step3400-f99of100-d3of4,3,2,3400,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,395,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step3400-f99of100-d3of4,not_executed,,,not_evaluated
415,s3-step7450-f4of5-d1of4,3,3,7450,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,396,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step7450-f4of5-d1of4,not_executed,,,not_evaluated
416,s3-step7450-f4of5-d1of2,3,3,7450,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,397,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step7450-f4of5-d1of2,not_executed,,,not_evaluated
417,s3-step7450-f4of5-d3of4,3,3,7450,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,398,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step7450-f4of5-d3of4,not_executed,,,not_evaluated
418,s3-step7450-f17of20-d1of4,3,3,7450,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,399,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step7450-f17of20-d1of4,not_executed,,,not_evaluated
419,s3-step7450-f17of20-d1of2,3,3,7450,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,400,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step7450-f17of20-d1of2,not_executed,,,not_evaluated
420,s3-step7450-f17of20-d3of4,3,3,7450,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,401,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step7450-f17of20-d3of4,not_executed,,,not_evaluated
421,s3-step7450-f9of10-d1of4,3,3,7450,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,402,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step7450-f9of10-d1of4,not_executed,,,not_evaluated
422,s3-step7450-f9of10-d1of2,3,3,7450,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,403,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step7450-f9of10-d1of2,not_executed,,,not_evaluated
423,s3-step7450-f9of10-d3of4,3,3,7450,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,404,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step7450-f9of10-d3of4,not_executed,,,not_evaluated
424,s3-step7450-f19of20-d1of4,3,3,7450,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,405,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step7450-f19of20-d1of4,not_executed,,,not_evaluated
425,s3-step7450-f19of20-d1of2,3,3,7450,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,406,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step7450-f19of20-d1of2,not_executed,,,not_evaluated
426,s3-step7450-f19of20-d3of4,3,3,7450,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,407,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step7450-f19of20-d3of4,not_executed,,,not_evaluated
427,s3-step7450-f39of40-d1of4,3,3,7450,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,408,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step7450-f39of40-d1of4,not_executed,,,not_evaluated
428,s3-step7450-f39of40-d1of2,3,3,7450,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,409,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step7450-f39of40-d1of2,not_executed,,,not_evaluated
429,s3-step7450-f39of40-d3of4,3,3,7450,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,410,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step7450-f39of40-d3of4,not_executed,,,not_evaluated
430,s3-step7450-f99of100-d1of4,3,3,7450,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,411,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step7450-f99of100-d1of4,not_executed,,,not_evaluated
431,s3-step7450-f99of100-d1of2,3,3,7450,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,412,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step7450-f99of100-d1of2,not_executed,,,not_evaluated
432,s3-step7450-f99of100-d3of4,3,3,7450,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,413,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step7450-f99of100-d3of4,not_executed,,,not_evaluated
433,s3-step8150-f4of5-d1of4,3,4,8150,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,414,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8150-f4of5-d1of4,not_executed,,,not_evaluated
434,s3-step8150-f4of5-d1of2,3,4,8150,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,415,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8150-f4of5-d1of2,not_executed,,,not_evaluated
435,s3-step8150-f4of5-d3of4,3,4,8150,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,416,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8150-f4of5-d3of4,not_executed,,,not_evaluated
436,s3-step8150-f17of20-d1of4,3,4,8150,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,417,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8150-f17of20-d1of4,not_executed,,,not_evaluated
437,s3-step8150-f17of20-d1of2,3,4,8150,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,418,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8150-f17of20-d1of2,not_executed,,,not_evaluated
438,s3-step8150-f17of20-d3of4,3,4,8150,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,419,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8150-f17of20-d3of4,not_executed,,,not_evaluated
439,s3-step8150-f9of10-d1of4,3,4,8150,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,420,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8150-f9of10-d1of4,not_executed,,,not_evaluated
440,s3-step8150-f9of10-d1of2,3,4,8150,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,421,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8150-f9of10-d1of2,not_executed,,,not_evaluated
441,s3-step8150-f9of10-d3of4,3,4,8150,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,422,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8150-f9of10-d3of4,not_executed,,,not_evaluated
442,s3-step8150-f19of20-d1of4,3,4,8150,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,423,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8150-f19of20-d1of4,not_executed,,,not_evaluated
443,s3-step8150-f19of20-d1of2,3,4,8150,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,424,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8150-f19of20-d1of2,not_executed,,,not_evaluated
444,s3-step8150-f19of20-d3of4,3,4,8150,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,425,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8150-f19of20-d3of4,not_executed,,,not_evaluated
445,s3-step8150-f39of40-d1of4,3,4,8150,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,426,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8150-f39of40-d1of4,not_executed,,,not_evaluated
446,s3-step8150-f39of40-d1of2,3,4,8150,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,427,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8150-f39of40-d1of2,not_executed,,,not_evaluated
447,s3-step8150-f39of40-d3of4,3,4,8150,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,428,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8150-f39of40-d3of4,not_executed,,,not_evaluated
448,s3-step8150-f99of100-d1of4,3,4,8150,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,429,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8150-f99of100-d1of4,not_executed,,,not_evaluated
449,s3-step8150-f99of100-d1of2,3,4,8150,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,430,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8150-f99of100-d1of2,not_executed,,,not_evaluated
450,s3-step8150-f99of100-d3of4,3,4,8150,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,431,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8150-f99of100-d3of4,not_executed,,,not_evaluated
451,s3-step8500-f4of5-d1of4,3,5,8500,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,432,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8500-f4of5-d1of4,not_executed,,,not_evaluated
452,s3-step8500-f4of5-d1of2,3,5,8500,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,433,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8500-f4of5-d1of2,not_executed,,,not_evaluated
453,s3-step8500-f4of5-d3of4,3,5,8500,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,434,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8500-f4of5-d3of4,not_executed,,,not_evaluated
454,s3-step8500-f17of20-d1of4,3,5,8500,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,435,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8500-f17of20-d1of4,not_executed,,,not_evaluated
455,s3-step8500-f17of20-d1of2,3,5,8500,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,436,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8500-f17of20-d1of2,not_executed,,,not_evaluated
456,s3-step8500-f17of20-d3of4,3,5,8500,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,437,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8500-f17of20-d3of4,not_executed,,,not_evaluated
457,s3-step8500-f9of10-d1of4,3,5,8500,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,438,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8500-f9of10-d1of4,not_executed,,,not_evaluated
458,s3-step8500-f9of10-d1of2,3,5,8500,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,439,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8500-f9of10-d1of2,not_executed,,,not_evaluated
459,s3-step8500-f9of10-d3of4,3,5,8500,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,440,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8500-f9of10-d3of4,not_executed,,,not_evaluated
460,s3-step8500-f19of20-d1of4,3,5,8500,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,441,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8500-f19of20-d1of4,not_executed,,,not_evaluated
461,s3-step8500-f19of20-d1of2,3,5,8500,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,442,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8500-f19of20-d1of2,not_executed,,,not_evaluated
462,s3-step8500-f19of20-d3of4,3,5,8500,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,443,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8500-f19of20-d3of4,not_executed,,,not_evaluated
463,s3-step8500-f39of40-d1of4,3,5,8500,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,444,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8500-f39of40-d1of4,not_executed,,,not_evaluated
464,s3-step8500-f39of40-d1of2,3,5,8500,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,445,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8500-f39of40-d1of2,not_executed,,,not_evaluated
465,s3-step8500-f39of40-d3of4,3,5,8500,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,446,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8500-f39of40-d3of4,not_executed,,,not_evaluated
466,s3-step8500-f99of100-d1of4,3,5,8500,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,447,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8500-f99of100-d1of4,not_executed,,,not_evaluated
467,s3-step8500-f99of100-d1of2,3,5,8500,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,448,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8500-f99of100-d1of2,not_executed,,,not_evaluated
468,s3-step8500-f99of100-d3of4,3,5,8500,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,449,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8500-f99of100-d3of4,not_executed,,,not_evaluated
469,s3-step8650-f4of5-d1of4,3,6,8650,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,450,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8650-f4of5-d1of4,not_executed,,,not_evaluated
470,s3-step8650-f4of5-d1of2,3,6,8650,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,451,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8650-f4of5-d1of2,not_executed,,,not_evaluated
471,s3-step8650-f4of5-d3of4,3,6,8650,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,452,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8650-f4of5-d3of4,not_executed,,,not_evaluated
472,s3-step8650-f17of20-d1of4,3,6,8650,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,453,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8650-f17of20-d1of4,not_executed,,,not_evaluated
473,s3-step8650-f17of20-d1of2,3,6,8650,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,454,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8650-f17of20-d1of2,not_executed,,,not_evaluated
474,s3-step8650-f17of20-d3of4,3,6,8650,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,455,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8650-f17of20-d3of4,not_executed,,,not_evaluated
475,s3-step8650-f9of10-d1of4,3,6,8650,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,456,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8650-f9of10-d1of4,not_executed,,,not_evaluated
476,s3-step8650-f9of10-d1of2,3,6,8650,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,457,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8650-f9of10-d1of2,not_executed,,,not_evaluated
477,s3-step8650-f9of10-d3of4,3,6,8650,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,458,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8650-f9of10-d3of4,not_executed,,,not_evaluated
478,s3-step8650-f19of20-d1of4,3,6,8650,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,459,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8650-f19of20-d1of4,not_executed,,,not_evaluated
479,s3-step8650-f19of20-d1of2,3,6,8650,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,460,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8650-f19of20-d1of2,not_executed,,,not_evaluated
480,s3-step8650-f19of20-d3of4,3,6,8650,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,461,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8650-f19of20-d3of4,not_executed,,,not_evaluated
481,s3-step8650-f39of40-d1of4,3,6,8650,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,462,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8650-f39of40-d1of4,not_executed,,,not_evaluated
482,s3-step8650-f39of40-d1of2,3,6,8650,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,463,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8650-f39of40-d1of2,not_executed,,,not_evaluated
483,s3-step8650-f39of40-d3of4,3,6,8650,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,464,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8650-f39of40-d3of4,not_executed,,,not_evaluated
484,s3-step8650-f99of100-d1of4,3,6,8650,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,465,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8650-f99of100-d1of4,not_executed,,,not_evaluated
485,s3-step8650-f99of100-d1of2,3,6,8650,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,466,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8650-f99of100-d1of2,not_executed,,,not_evaluated
486,s3-step8650-f99of100-d3of4,3,6,8650,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,467,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8650-f99of100-d3of4,not_executed,,,not_evaluated
487,s3-step9050-f4of5-d1of4,3,7,9050,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,468,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step9050-f4of5-d1of4,not_executed,,,not_evaluated
488,s3-step9050-f4of5-d1of2,3,7,9050,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,469,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step9050-f4of5-d1of2,not_executed,,,not_evaluated
489,s3-step9050-f4of5-d3of4,3,7,9050,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,470,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step9050-f4of5-d3of4,not_executed,,,not_evaluated
490,s3-step9050-f17of20-d1of4,3,7,9050,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,471,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step9050-f17of20-d1of4,not_executed,,,not_evaluated
491,s3-step9050-f17of20-d1of2,3,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,472,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step9050-f17of20-d1of2,not_executed,,,not_evaluated
492,s3-step9050-f17of20-d3of4,3,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,473,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step9050-f17of20-d3of4,not_executed,,,not_evaluated
493,s3-step9050-f9of10-d1of4,3,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,474,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step9050-f9of10-d1of4,not_executed,,,not_evaluated
494,s3-step9050-f9of10-d1of2,3,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,475,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step9050-f9of10-d1of2,not_executed,,,not_evaluated
495,s3-step9050-f9of10-d3of4,3,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,476,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step9050-f9of10-d3of4,not_executed,,,not_evaluated
496,s3-step9050-f19of20-d1of4,3,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,477,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step9050-f19of20-d1of4,not_executed,,,not_evaluated
497,s3-step9050-f19of20-d1of2,3,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,478,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step9050-f19of20-d1of2,not_executed,,,not_evaluated
498,s3-step9050-f19of20-d3of4,3,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,479,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step9050-f19of20-d3of4,not_executed,,,not_evaluated
499,s3-step9050-f39of40-d1of4,3,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,480,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step9050-f39of40-d1of4,not_executed,,,not_evaluated
500,s3-step9050-f39of40-d1of2,3,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,481,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step9050-f39of40-d1of2,not_executed,,,not_evaluated
501,s3-step9050-f39of40-d3of4,3,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,482,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step9050-f39of40-d3of4,not_executed,,,not_evaluated
502,s3-step9050-f99of100-d1of4,3,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,483,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step9050-f99of100-d1of4,not_executed,,,not_evaluated
503,s3-step9050-f99of100-d1of2,3,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,484,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step9050-f99of100-d1of2,not_executed,,,not_evaluated
504,s3-step9050-f99of100-d3of4,3,7,9050,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,485,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step9050-f99of100-d3of4,not_executed,,,not_evaluated
505,s4-step200-f4of5-d1of4,4,1,200,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,486,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step200-f4of5-d1of4,not_executed,,,not_evaluated
506,s4-step200-f4of5-d1of2,4,1,200,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,487,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step200-f4of5-d1of2,not_executed,,,not_evaluated
507,s4-step200-f4of5-d3of4,4,1,200,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,488,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step200-f4of5-d3of4,not_executed,,,not_evaluated
508,s4-step200-f17of20-d1of4,4,1,200,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,489,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step200-f17of20-d1of4,not_executed,,,not_evaluated
509,s4-step200-f17of20-d1of2,4,1,200,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,490,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step200-f17of20-d1of2,not_executed,,,not_evaluated
510,s4-step200-f17of20-d3of4,4,1,200,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,491,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step200-f17of20-d3of4,not_executed,,,not_evaluated
511,s4-step200-f9of10-d1of4,4,1,200,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,492,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step200-f9of10-d1of4,not_executed,,,not_evaluated
512,s4-step200-f9of10-d1of2,4,1,200,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,493,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step200-f9of10-d1of2,not_executed,,,not_evaluated
513,s4-step200-f9of10-d3of4,4,1,200,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,494,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step200-f9of10-d3of4,not_executed,,,not_evaluated
514,s4-step200-f19of20-d1of4,4,1,200,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,495,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step200-f19of20-d1of4,not_executed,,,not_evaluated
515,s4-step200-f19of20-d1of2,4,1,200,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,496,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step200-f19of20-d1of2,not_executed,,,not_evaluated
516,s4-step200-f19of20-d3of4,4,1,200,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,497,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step200-f19of20-d3of4,not_executed,,,not_evaluated
517,s4-step200-f39of40-d1of4,4,1,200,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,498,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step200-f39of40-d1of4,not_executed,,,not_evaluated
518,s4-step200-f39of40-d1of2,4,1,200,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,499,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step200-f39of40-d1of2,not_executed,,,not_evaluated
519,s4-step200-f39of40-d3of4,4,1,200,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,500,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step200-f39of40-d3of4,not_executed,,,not_evaluated
520,s4-step200-f99of100-d1of4,4,1,200,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,501,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step200-f99of100-d1of4,not_executed,,,not_evaluated
521,s4-step200-f99of100-d1of2,4,1,200,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,502,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step200-f99of100-d1of2,not_executed,,,not_evaluated
