comparison_type,comparison_label,model_seed,independent_unit,left_checkpoint_step,right_checkpoint_step,left_phase_label,right_phase_label,phase_alignment_status,metric,left_value,right_value,source_defined,target_defined,paired_change_right_minus_left,metric_status,undefined_reason,inclusion_status,exclusion_reason,right_censoring_involved,direction
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,median_pairwise_overlap,0.16666666666666666,0.12949640287769784,True,True,-0.03717026378896882,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,median_circuit_size,75,80,True,True,5,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,mean_transfer_fidelity,0.9906121210933258571428571429,0.9906428654432357142857142857,True,True,0.0000307443499098571428571428,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,matched_fidelity_structural_diversity,0.83333333333333334,0.87050359712230216,True,True,0.03717026378896882,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_4_to_post,4,trained_model_seed,8150,9050,stable_post,stable_post,phase_misaligned,matched_sparsity_fidelity,0.9906805544678519,0.9906805544678519,True,True,0E-16,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,structural_family_size,6,7,True,True,1,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,median_pairwise_overlap,0.12396694214876033,0.12949640287769784,True,True,0.00552946072893751,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,median_circuit_size,65.0,80,True,True,15.0,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,mean_transfer_fidelity,0.9910339039432331708333333333,0.9906428654432357142857142857,True,True,-0.0003910384999974565476190476,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,matched_fidelity_structural_diversity,0.87603305785123967,0.87857142857142857,True,True,0.00253837072018890,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_5_to_post,4,trained_model_seed,8500,9050,stable_post,stable_post,phase_misaligned,matched_sparsity_fidelity,0.990523925131177,0.9902106664578275,True,True,-0.0003132586733495,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,structural_family_size,6,7,True,True,1,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,median_pairwise_overlap,0.14285714285714285,0.12949640287769784,True,True,-0.01336073997944501,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,median_circuit_size,68.0,80,True,True,12.0,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,mean_transfer_fidelity,0.9904259812477622541666666667,0.9906428654432357142857142857,True,True,0.0002168841954734601190476190,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,matched_fidelity_structural_diversity,0.85714285714285715,0.87050359712230216,True,True,0.01336073997944501,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_6_to_post,4,trained_model_seed,8650,9050,stable_post,stable_post,phase_misaligned,matched_sparsity_fidelity,0.9902106664578275,0.9908371838045266,True,True,0.0006265173466991,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,median_pairwise_overlap,,0.16,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,median_circuit_size,,88,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,mean_transfer_fidelity,,0.9904486793480748107142857143,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,4,trained_model_seed,3400,7450,delayed_pre_generalisation,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.16,0.16666666666666666,True,True,0.00666666666666666,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,88,75,True,True,-13,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9904486793480748107142857143,0.9906121210933258571428571429,True,True,0.0001634417452510464285714286,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.84,0.83333333333333334,True,True,-0.00666666666666666,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_3_to_4,4,trained_model_seed,7450,8150,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.990523925131177,0.9907588691361892,True,True,0.0002349440050122,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,structural_family_size,7,6,True,True,-1,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.16666666666666666,0.12396694214876033,True,True,-0.04269972451790633,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,75,65.0,True,True,-10.0,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9906121210933258571428571429,0.9910339039432331708333333333,True,True,0.0004217828499073136904761904,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.82945736434108527,0.87603305785123967,True,True,0.04657569351015440,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_4_to_5,4,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9908371838045266,0.9909546558070326,True,True,0.0001174720025060,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,structural_family_size,6,6,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.12396694214876033,0.14285714285714285,True,True,0.01889020070838252,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,65.0,68.0,True,True,3.0,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9910339039432331708333333333,0.9904259812477622541666666667,True,True,-0.0006079226954709166666666666,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.87603305785123967,0.85714285714285715,True,True,-0.01889020070838252,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_5_to_6,4,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9909938131412014,0.9902889811261649,True,True,-0.0007048320150365,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,structural_family_size,6,7,True,True,1,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.14285714285714285,0.12949640287769784,True,True,-0.01336073997944501,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,68.0,80,True,True,12.0,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9904259812477622541666666667,0.9906428654432357142857142857,True,True,0.0002168841954734601190476190,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.85714285714285715,0.87050359712230216,True,True,0.01336073997944501,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,4,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9902106664578275,0.9908371838045266,True,True,0.0006265173466991,defined,,included_in_metric_summary,,False,positive
