cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,model_seed,checkpoint_step,primary_cell,search_execution_mode,source_stage,source_run_id,family_size,family_target,right_censored,right_censoring_status,status,stopping_reason,exact_evaluations_used,ranking_passes,restarts_attempted,accepted_circuit_count,failed_requested_member_count,budget_remaining,transfer_group_count,transfer_group_status,pair_count,minimum_pairwise_jaccard_overlap,maximum_pairwise_jaccard_overlap,mean_pairwise_overlap,median_pairwise_overlap,minimum_structural_distance,maximum_structural_distance,mean_structural_distance,cutoff_compliance,stage18_run_id,checkpoint_index,global_cell_index
385,s3-step200-f9of10-d1of4,9,10,0.900,1,4,0.25,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1675,10,1,0,1,48325,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,385
386,s3-step200-f9of10-d1of2,9,10,0.900,1,2,0.50,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1675,10,1,0,1,48325,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,386
387,s3-step200-f9of10-d3of4,9,10,0.900,3,4,0.75,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1675,10,1,0,1,48325,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,387
388,s3-step200-f19of20-d1of4,19,20,0.950,1,4,0.25,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1708,9,1,0,1,48292,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,388
389,s3-step200-f19of20-d1of2,19,20,0.950,1,2,0.50,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1708,9,1,0,1,48292,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,389
390,s3-step200-f19of20-d3of4,19,20,0.950,3,4,0.75,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1708,9,1,0,1,48292,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,390
391,s3-step200-f39of40-d1of4,39,40,0.975,1,4,0.25,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1310,7,1,0,1,48690,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,391
392,s3-step200-f39of40-d1of2,39,40,0.975,1,2,0.50,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1310,7,1,0,1,48690,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,392
393,s3-step200-f39of40-d3of4,39,40,0.975,3,4,0.75,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1310,7,1,0,1,48690,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,393
394,s3-step200-f99of100-d1of4,99,100,0.990,1,4,0.25,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1454,7,1,0,1,48546,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,394
395,s3-step200-f99of100-d1of2,99,100,0.990,1,2,0.50,3,200,True,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1454,7,1,0,1,48546,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,395
396,s3-step200-f99of100-d3of4,99,100,0.990,3,4,0.75,3,200,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1454,7,1,0,1,48546,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,1,396
397,s3-step3400-f4of5-d1of4,4,5,0.800,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2195,34,1,0,1,47805,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,397
398,s3-step3400-f4of5-d1of2,4,5,0.800,1,2,0.50,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2195,34,1,0,1,47805,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,398
399,s3-step3400-f4of5-d3of4,4,5,0.800,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2195,34,1,0,1,47805,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,399
400,s3-step3400-f17of20-d1of4,17,20,0.850,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1282,19,1,0,1,48718,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,400
401,s3-step3400-f17of20-d1of2,17,20,0.850,1,2,0.50,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1282,19,1,0,1,48718,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,401
402,s3-step3400-f17of20-d3of4,17,20,0.850,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1282,19,1,0,1,48718,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,402
403,s3-step3400-f9of10-d1of4,9,10,0.900,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,922,11,1,0,1,49078,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,403
404,s3-step3400-f9of10-d1of2,9,10,0.900,1,2,0.50,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,922,11,1,0,1,49078,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,404
405,s3-step3400-f9of10-d3of4,9,10,0.900,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,922,11,1,0,1,49078,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,405
406,s3-step3400-f19of20-d1of4,19,20,0.950,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,991,6,1,0,1,49009,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,406
407,s3-step3400-f19of20-d1of2,19,20,0.950,1,2,0.50,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,991,6,1,0,1,49009,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,407
408,s3-step3400-f19of20-d3of4,19,20,0.950,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,991,6,1,0,1,49009,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,408
409,s3-step3400-f39of40-d1of4,39,40,0.975,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,754,3,1,0,1,49246,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,409
410,s3-step3400-f39of40-d1of2,39,40,0.975,1,2,0.50,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,754,3,1,0,1,49246,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,410
411,s3-step3400-f39of40-d3of4,39,40,0.975,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,754,3,1,0,1,49246,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,411
412,s3-step3400-f99of100-d1of4,99,100,0.990,1,4,0.25,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,930,3,1,0,1,49070,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,412
413,s3-step3400-f99of100-d1of2,99,100,0.990,1,2,0.50,3,3400,True,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,930,3,1,0,1,49070,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,413
414,s3-step3400-f99of100-d3of4,99,100,0.990,3,4,0.75,3,3400,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,930,3,1,0,1,49070,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,2,414
415,s3-step7450-f4of5-d1of4,4,5,0.800,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1326,39,1,0,1,48674,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,415
416,s3-step7450-f4of5-d1of2,4,5,0.800,1,2,0.50,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1326,39,1,0,1,48674,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,416
417,s3-step7450-f4of5-d3of4,4,5,0.800,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1326,39,1,0,1,48674,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,417
418,s3-step7450-f17of20-d1of4,17,20,0.850,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1054,23,1,0,1,48946,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,418
419,s3-step7450-f17of20-d1of2,17,20,0.850,1,2,0.50,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1054,23,1,0,1,48946,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,419
420,s3-step7450-f17of20-d3of4,17,20,0.850,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1054,23,1,0,1,48946,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,420
421,s3-step7450-f9of10-d1of4,9,10,0.900,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,985,12,1,0,1,49015,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,421
422,s3-step7450-f9of10-d1of2,9,10,0.900,1,2,0.50,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,985,12,1,0,1,49015,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,422
423,s3-step7450-f9of10-d3of4,9,10,0.900,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,985,12,1,0,1,49015,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,423
424,s3-step7450-f19of20-d1of4,19,20,0.950,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,577,4,1,0,1,49423,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,424
425,s3-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,577,4,1,0,1,49423,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,425
426,s3-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,577,4,1,0,1,49423,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,426
427,s3-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,531,2,1,0,1,49469,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,427
428,s3-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,531,2,1,0,1,49469,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,428
429,s3-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,531,2,1,0,1,49469,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,429
430,s3-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,803,2,1,0,1,49197,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,430
431,s3-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,3,7450,True,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,803,2,1,0,1,49197,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,431
432,s3-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,3,7450,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,803,2,1,0,1,49197,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,3,432
433,s3-step8150-f4of5-d1of4,4,5,0.800,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2534,79,1,0,1,47466,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,433
434,s3-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2534,79,1,0,1,47466,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,434
435,s3-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2534,79,1,0,1,47466,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,435
436,s3-step8150-f17of20-d1of4,17,20,0.850,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1748,49,1,0,1,48252,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,436
437,s3-step8150-f17of20-d1of2,17,20,0.850,1,2,0.50,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1748,49,1,0,1,48252,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,437
438,s3-step8150-f17of20-d3of4,17,20,0.850,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1748,49,1,0,1,48252,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,438
439,s3-step8150-f9of10-d1of4,9,10,0.900,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1274,27,1,0,1,48726,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,439
440,s3-step8150-f9of10-d1of2,9,10,0.900,1,2,0.50,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1274,27,1,0,1,48726,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,440
441,s3-step8150-f9of10-d3of4,9,10,0.900,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1274,27,1,0,1,48726,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,441
442,s3-step8150-f19of20-d1of4,19,20,0.950,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,591,6,1,0,1,49409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,442
443,s3-step8150-f19of20-d1of2,19,20,0.950,1,2,0.50,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,591,6,1,0,1,49409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,443
444,s3-step8150-f19of20-d3of4,19,20,0.950,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,591,6,1,0,1,49409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,444
445,s3-step8150-f39of40-d1of4,39,40,0.975,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,689,4,1,0,1,49311,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,445
446,s3-step8150-f39of40-d1of2,39,40,0.975,1,2,0.50,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,689,4,1,0,1,49311,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,446
447,s3-step8150-f39of40-d3of4,39,40,0.975,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,689,4,1,0,1,49311,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,447
448,s3-step8150-f99of100-d1of4,99,100,0.990,1,4,0.25,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,563,2,1,0,1,49437,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,448
449,s3-step8150-f99of100-d1of2,99,100,0.990,1,2,0.50,3,8150,True,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,563,2,1,0,1,49437,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,449
450,s3-step8150-f99of100-d3of4,99,100,0.990,3,4,0.75,3,8150,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,563,2,1,0,1,49437,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,4,450
451,s3-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,3510,127,1,0,1,46490,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,451
452,s3-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,3510,127,1,0,1,46490,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,452
453,s3-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,3510,127,1,0,1,46490,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,453
454,s3-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2591,70,1,0,1,47409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,454
455,s3-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2591,70,1,0,1,47409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,455
456,s3-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,2591,70,1,0,1,47409,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,456
457,s3-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1553,36,1,0,1,48447,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,457
458,s3-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1553,36,1,0,1,48447,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,458
459,s3-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,3,8500,False,fresh_execution,,,0,10,False,not_right_censored,sparsity_failure,requested_member_1_sparsity_failure,1553,36,1,0,1,48447,,not_applicable_empty_family,0,,,,,,,,,stage18-scaling-24a9adb84176,5,459
