fraction,exact_training_example_count,subset_identifier,subset_sha256,run_id,training_git_commit,device,training_step,learning_rate,weight_norm,gradient_norm,train_loss,test_loss,train_accuracy,test_accuracy,checkpoint_path,checkpoint_sha256,model_state_sha256,optimizer_state_sha256
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2750,0.001,51.002193450927734,4.790974799107062e-06,3.9697002307548246e-07,44.11172866821289,1.0,0.00962076336145401,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00002750.pt,358d4c4ebaf974123abd31deeb632255ff9271b79ab40f81d56ddee2f4241389,30e37b934761068745bc72c3188982467108941b6623212b005402b9ed204992,7a757594d34461fd0795e0af64e9d24d8165bf9eb2e56e2ef2e4c02571ff6b9a
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2800,0.001,49.22120666503906,0.015221802517771721,0.00037881502066738904,34.99988555908203,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00002800.pt,06b03ccdc2e68c71d9a304b5df8d076d51cb9eb0d502ffc3aeca09fed187756d,fd584cc2ad9467bad39a14652818705ce52c431081ffb9a4c9a68df15a0a0bfd,8fa365b3b4e8b21d354a0e5c0b4abe6edb6e684a1da52367f92f6830ce45e737
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2850,0.001,47.15730667114258,0.0038679970894008875,0.0007749818614684045,26.331388473510742,1.0,0.010739455930888653,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00002850.pt,a8af84ef41772a9f0175401b8ae89aba95955e50a26d21d89afb292da19efd1a,c6fbbc19ef22b63407c3d0eb6de99d63b17c336d96e6e5122dc3c6aaf32ba9f9,aee1b8afc6465a69f394797e9429c1453ab48e83fb1236c04b9b1d6643f39b60
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2900,0.001,46.37216567993164,0.004925612360239029,0.0027185226790606976,21.11686134338379,1.0,0.00962076336145401,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00002900.pt,6eb073ef357f9c4bcf174eb7211e92002542871980065f391134db0b4592d74e,0d67557976a30c5f3983f35a31953018f5748bf415f0ddcf0a88f9ea517d7dea,ec1c4e8ac9d2db6b49a9ab4f74fa69d46ad0b2b1fcc3658dce565d0782208a5a
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2950,0.001,47.2125129699707,0.0058506266213953495,0.004044287838041782,19.727996826171875,1.0,0.008390200324356556,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00002950.pt,6f40666874d584c338679c2aeab1b03392384c79a25c0fadf0189d92c9c61409,5b9ec88c928d97627414b12876809853ef1a42625b01600bca5e85098d3019e9,00d2bf71c2f044ac47f6cdaa9ca5d4c41874ef766370bdcefe00c1d4ac3f2afa
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3000,0.001,48.4351921081543,0.004235453438013792,0.002878505503758788,20.645950317382812,1.0,0.008390200324356556,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003000.pt,ec06ef6331ffbcc546bb922d2e4090f1b4a8e2b27de3c4f70260f39b6cef98d3,a269ba642aef6a9267c4fc312675a858ca219c9c9efe3c9c11da3ce17046ca37,afeac6ae93ba83b657378ba9825002e319f1afdef5ba1cd6697ff3d8512081b7
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3050,0.001,49.441070556640625,0.0027531287632882595,0.0017838752828538418,21.9754581451416,1.0,0.008725808002054691,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003050.pt,04c7c63fc73fc418f9cba7fa3fb479b00785dab18b191ab2dde3009d0b752f4b,39befba4a264168623c23fd6af1bfeb339ecbabc373ce591c28db1e38d7c54f9,1aa14cc5a6f965d5068add89da3b22e56cba9dff1767276e1e3bb2facacdc6e9
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3100,0.001,50.30448913574219,0.001817322801798582,0.0010837286245077848,23.35556411743164,1.0,0.008166461251676083,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003100.pt,11f6ee8f4bb16e4f42adb06d1a55d192241b74e90f26de2d0b76a1d5aae12f63,895beea660c9dde5cbafb7fcae6ae2cca4fe32a178cb2c2fbe50d2fea048963e,e85f33546532885006dca25a569d16e7741c46051628b210720268f2fe382f71
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3150,0.001,51.076332092285156,0.001288271276280284,0.0006511753308586776,24.76373863220215,1.0,0.008390200324356556,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003150.pt,016330475aa56d628bdaf21eee08987a785773be0b2f12b488c6d7d49bbfba8f,0b6bd8f5e223d373e11095c449c998afa76519c62ab36089a5ce6b234ac2023c,48624f9d87ec4649e2f9c36b745c5ed732de408656d10916d2a02add31b30e9a
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3200,0.001,51.75803756713867,0.0008013976621441543,0.0003891735104843974,26.188461303710938,1.0,0.008390200324356556,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003200.pt,4e375fb5f380f7631843c82dc82ea0d532141825c1aecaacdde904b2bd0e24d5,7ea547388e20b6f4c95bc74c92b1b7c7322f62d9338b8162e515a23b0b29c6d3,81796bb7787f20a9687119c28347239690a39f03314b736645c494702905b39a
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3250,0.001,52.354286193847656,0.0004660947306547314,0.00023187120677903295,27.61806297302246,1.0,0.00827833078801632,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003250.pt,035f1f7e0b0bd2fe2dbfb593d949e56fd399c3ac3586aa7f3d8e1777e808b453,4f005b70b9ab557a7c32e468ea6dc28a4eb5fb21c8c6d9079173869593a80460,c344468b866e7b47485c10de0012e7e84f5025a7da8eb91d29eb7c8da428f210
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3300,0.001,52.857460021972656,0.0003386154130566865,0.00013806478818878531,29.04755973815918,1.0,0.008502069860696793,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003300.pt,609a3c994357a956dff9e9962cfb95b54c7105f1eee10fb4d255eae0740bdf8d,aa2345f4001688a2dd6ba12d13d1f9b80cd8fcf8ad4f88d8c0e456e6b082c340,847eee7fe3dd7afe775479734329cb7b952a99f60d05d3237dd0f508178a50c4
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3350,0.001,53.25956344604492,0.000205252377782017,8.215928392019123e-05,30.478778839111328,1.0,0.008949547074735165,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003350.pt,e1182c68da497621edcde12533ada3dfe2c5b14b3daaeb4f48916a193cba1b84,ede71cd733e0b64afa67952c6071ff30b9a090750b50092b094d66b7c3a6f8c7,8119df4f088c4c79e03f0a9d6e628c57e669e106ce51ea91ab5c824c27443300
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3400,0.001,53.553077697753906,0.00010950800060527399,4.896813697996549e-05,31.912433624267578,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003400.pt,e1dc571eb9861be507f3a8c5e1f038298e18dda7fb1844b952641666e3c9c368,801094e029fe651f4497fd9da270f9bdc8ede4f10c9cd0f7fe2338df6d55e9f4,95a09c66680ff5fc1dcabf690fe669154bb5f38338ebde286f6e80fc718139dc
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3450,0.001,53.73845291137695,7.125554839149117e-05,2.9238008210086264e-05,33.34027099609375,1.0,0.009061416611075401,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003450.pt,144bd60834d496a439edfe9f3652d84f1c95de6553d1d23aa69a46bb47a7336f,749a3b6309a6f62210ed0a3ab60fa0d42813b4d8da5f637239f2143c6996fc90,6ee68d7550943c0ef07b11157e1baa60f6a00034b3a0d81af47357572a37f535
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3500,0.001,53.816829681396484,6.101027975091711e-05,1.7513286366011016e-05,34.75275802612305,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003500.pt,2cf88e152d5e00c8ff3fdb842dad6daf447167f33db4a0b7382f2c4f67e9df87,6bb542108657a33c824ef3a4ca3cc5c78411091d632bfa66b022c7042b357fc1,d8cfbaecfb18b2b9c8596921d138519d2d76a7f9bce974044204c29fee077a44
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3550,0.001,53.79705810546875,3.614968591136858e-05,1.0545558325247839e-05,36.14999771118164,1.0,0.009061416611075401,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003550.pt,920cd2ed84c2ec6ea59b5942a68ecb3be4526b1cf9633f817eebf0280a2a68e5,54b30e13fdc5358cd131dee989eea4248bb5222362125d87bd7e1400855301d8,063a3d75e057649895ae2254139785609e7c6a940e9f81d6772b3dd239e639c2
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3600,0.001,53.691898345947266,2.083710023725871e-05,6.401790869858814e-06,37.51483917236328,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003600.pt,32e8ee0b33cccd67ddc8a98881b2a413a79908950dc4565c1785f451c5cec4b9,15d899d31edfaead8f60db099e2c3383476a441d879b1624b211b476e0d99f54,ee17753c380273398a9e154db11b8040b670fc0f20d89d589cc3ec4f58e2effb
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3650,0.001,53.515769958496094,1.4762056707695592e-05,3.9388760342262685e-06,38.82436752319336,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003650.pt,c81d8d2ee6dde07219d85bccebaaa1ecd8494eb6041f8dced59d6e94fd8d89fe,bfc8fa4052e070c76dccf763aef9eb6c36c561775eb18ceba26d323dec17296e,45c9938e206c230aba2ce0117cac52f26e6f4716a1cb9a50aef2d16c50c495cf
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3700,0.001,53.27988815307617,1.0265498531225603e-05,2.4683440642547794e-06,40.063140869140625,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003700.pt,9adc0b611a81879284b7038d17773a462d9484cd722756a63e5c73ed39775bcb,5a111ed124cf2b38871261820589b930030c91c926e39a6a47b694a2ed36ddef,626c8668ad356bb692d652083219b7395d5254ce38dcd65303ba100088c91ddb
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3750,0.001,52.990535736083984,5.609219897451112e-06,1.5903061694189091e-06,41.170230865478516,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003750.pt,6b3eb1701ff42f857c0b1e5dc23be92cd69abf4f644002fe4d796b832873dfc4,1bb635bb807b00ce87dd466ef616ff9c8a980de0469fe5a1ad64b51d7fef3104,9d8cb6125635dfa2ba99902081abfdb4d2a0310823ebac01d33d137befd9aa42
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3800,0.001,52.65204620361328,4.265547431714367e-06,1.0674048098735511e-06,42.10939025878906,1.0,0.009397024288773537,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003800.pt,1366368e455f304b91ab4ade9037b03bc8104fd92dc94d4c703dfbe1fbec67c4,c5795033b577d60acf0f6b9f6962ec47f4a1bd75f3897e109fcf89a5d40c0a26,f928d51be0dc7434c52003723ea51caa47b87053cb510a1696288990a6f3afc9
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3850,0.001,52.27443313598633,2.9763868951704353e-06,7.509871693400783e-07,42.84187316894531,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003850.pt,a34329ff3f39462d0971763abdd1db98003ca5872ae9a8f92e55f4db207d0772,919c09013ef3cae6c98d4eff218f673f307e1a4f360cbb66a0eff1fa3fb5e11d,bdcade0315df14b06fd39fa450672c3df6582ef2d0b7459daf2775aa9c2d216b
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3900,0.001,51.905677795410156,2.4986197786347475e-06,5.539652079278312e-07,43.46751403808594,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003900.pt,48cad05e097aad0cb6daf825c0bd8bc2bc4236e8ae402878ea26797f635c25a5,565922ce547707b3649550211a8754fbcca714c81bde078653897a3cf1f2ef8e,fee444d1dc967da671602c4784c521365bc7f848c45ecae4cf04d8e11c96246f
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3950,0.001,51.708065032958984,4.448102117748931e-06,4.307719052576431e-07,44.7519645690918,1.0,0.008949547074735165,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00003950.pt,a29de836f55d8b050cd0896b1d548e7e5988ae6790fb66d130cdb9367e3c3962,cb345ce5d1400799604560053900a98058ebcf8703e0a0d5f7379b8fbc210e7e,2cc85abf5ba8898a815c43fbf5d4ea5d9e692fae39d3d1d5ca5bb66be9fc4b30
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4000,0.001,50.18123245239258,0.03086750954389572,0.0005589560023508966,35.93659973144531,1.0,0.009956371039152145,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004000.pt,ae495ee0c666db33802df376f6a5b63e5420620d9e4dd260919a6811b9f6e7f0,fab585df3f544840326154ea92edff8089e8a50c30c52f06d447a3111e4716fb,64fa6e43fa074c86703b662f0d404f7fe7d36facc1cdb8e844e3ed9745f51478
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4050,0.001,47.95631790161133,0.005706450901925564,0.0009374091750942171,26.90032196044922,1.0,0.010403848253190517,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004050.pt,ad99d478069246b7bff17552f3ff670b0d7c05841cccb3b2d8fbc87edf07e857,1ff00c3c5419d48e8b683b5bd4fc1d3ffd15052ba1ed1a1409dacbcf6ffe9940,6c6e771b872a389a134c812ecc2a97413ffd5a49e5b1d008ced21f7af28b9fd7
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4100,0.001,46.852195739746094,0.007651102729141712,0.0036668682005256414,21.088098526000977,1.0,0.009956371039152145,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004100.pt,d446266ce9e1355c9d5af926c32264d169cfdb74df155a08287cd5943132c576,58150e75efff4dd863bd5172e0d0dc129b50753487c049965f36a0a20c31b957,f75aeb4f0794b87b4a8cdcd32d8d0c679cace470b6216b15cef92cc0904198b9
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4150,0.001,47.72410202026367,0.010132539086043835,0.00680404482409358,18.891889572143555,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004150.pt,92f4f8762c345429ed5e4f490bc27bec5c8c88f39308a607ae238f898382e3db,32f75776753bda9f808f10c4506197287fc76aeee35ec1f0bba99f37a7f4a847,678a8b44ff8726474c6200abb306070fbe2b740d3433b7dad22180c5028bf4cc
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4200,0.001,49.341678619384766,0.007947860285639763,0.005375695880502462,19.40300941467285,1.0,0.010068240575492382,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004200.pt,626c2292275eea5e273fe26746525b7ad552595650c9d087a38004341b6760af,f8566aba7059ea9898883193b8d60c8deb354b825ad1b1ebb10996a0a5cd2c07,b61b7f32033592fb391bb649584db4cb47b7ae5529ea35e518c1bdb3266e9683
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4250,0.001,50.6171875,0.005158898886293173,0.0033644037321209908,20.59041404724121,1.0,0.009844501502811909,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004250.pt,8dbd63890fbb2ecd93a20a3658761734f2d6b7ac52dbcbf647456b143c34feea,210241bfd58b653206e854104aaffdf0047fa2036b68fc107db08fa2e131f230,10c8edf51ea61c02f84b200bc2f71ef4c9a738bfa4ef0213bfa8fb5ea2b7b189
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4300,0.001,51.65296173095703,0.0033208243548870087,0.0020461990498006344,21.869848251342773,1.0,0.009844501502811909,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004300.pt,bee7f8cb1946616e8059a5098ae8a9bc183cdff459e8b96e0907f93d34f594f5,b49713961ae732536ddc40e23209b71da041e2c231cce633af25582cff8fc093,6a506868b210d0165e21faba338d90e14014aa1a5f07741bc30e68d99d9a2deb
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4350,0.001,52.554012298583984,0.0021827511955052614,0.0012292300816625357,23.188182830810547,1.0,0.009397024288773537,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004350.pt,42a1e17ea85d6d51d2fb2739c0596639c392579658dfa7126c2cd092c4238fac,17ca59e1363145e3468c0735e8adfc38daa466e8425efc3a3358cc649e36fee3,37c55974d49103a125040a8979ae87480f8a8ede918c0d1849c88e002332702a
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4400,0.001,53.34014892578125,0.0014286611694842577,0.0007342452881857753,24.523788452148438,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004400.pt,f6de84f6b25b0c27f12f2b9663cc5c0daeb8993bd9abef54d3ea3b978d48f067,5e049519f41605ed6c4280885fb78d9715a24513da70b7cb70ef803f7adef179,97e60fc7b0d78c9161307144dacb04948f526ca91a66c5116501c5015ec571d7
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4450,0.001,54.019107818603516,0.0008543382864445448,0.00043717329390347004,25.875978469848633,1.0,0.009061416611075401,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004450.pt,7165afd72b8278f7e8eb1311dbaae6d9e426e3093aa2aa7405c68b6db86c84d0,4cabc33e19d00f376d91c7243e0789d560542b2cbd657aa7f86a6c94087fd114,5699e125d14b6bf50f9ab3901d6890896aa58b7f821ed7cffe4718929fff99d4
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4500,0.001,54.59471893310547,0.0005824057734571397,0.0002599415020085871,27.237775802612305,1.0,0.009508893825113773,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004500.pt,6e27ac543262672a2ccbb870137942a8abb09611a43b708b3d79eeaeeab21919,855dba1203da7b4ab9a709319df48d71e86bef2589d6672bc4c20adfd604afa6,6ab1ac17564f60367c18cb40b167dd6e38c291632fa74bc7155c39bd7adc00f0
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4550,0.001,55.070045471191406,0.0003695540362969041,0.0001545340201118961,28.60577964782715,1.0,0.009173285216093063,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004550.pt,4ea95838ba4449f6c117cc9fb711d2106b27ce884786957e18fd7747b28cea38,7be7d1ce088e40012fe5bbd94d12ad7c7437ef05c408ec1e519cc82e44ac4403,74c74858cab16cfe4f481e696a4fd609758b2521973068f1e651b91f53e62429
0.15,1915,frozen_15pct_training_prefix,9138e5a2b907d3f5867347d842de52ba008399014da049391f3c5cfceecc6c8b,stage13-no-generalisation-training-s0-093bf863c9e7,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,4600,0.001,55.437294006347656,0.00022085152158979326,9.187178511638194e-05,29.975801467895508,1.0,0.0092851547524333,checkpoints/stage13-no-generalisation-training-s0-093bf863c9e7/step_00004600.pt,ceeb90a31af5cd5fc53f43f8495612f82259fac317a1b852468fc5113de468a5,074ef61484dc1d7c86ca9b7d5658c112a47243bb899ca4393434e92bba41cba0,eb555458cd20e11eeb5381bf1b0915a61207ba6b79c23d8d939719bba4e5c191
