training_step,train_loss,test_loss,train_accuracy,test_accuracy,total_parameter_norm,embedding_parameter_norm,positional_embedding_norm,attention_parameter_norm,mlp_parameter_norm,unembedding_parameter_norm,optimizer_first_moment_norm,optimizer_second_moment_norm,checkpoint_path,checkpoint_sha256
12000,0.0005538612022064626,0.0011269759852439165,1.0,1.0,32.403279434566095,13.264948444575651,1.5074520662858237,19.911007122278395,20.686447820633592,6.8821450933525945,0.00329525134805538,0.00834114430025696,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012000.pt,48f6e8889046cf77a31daa3da40af4f4ea340c3f3a721a9e5a0646190e001d82
12050,0.000882968888618052,0.0017315642908215523,1.0,1.0,32.145280003657064,13.089982584689439,1.4832862352015845,20.094194262162432,20.221706792047268,6.861280912588481,0.002775102099628406,0.0030376502537754198,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012050.pt,94fa56bc5db4377e448e735a210df3bf8d307324e7893ce7d2892aae6eac046f
12100,0.0007062683580443263,0.001603012322448194,1.0,1.0,32.54422804175315,13.266313335027844,1.456033349891532,20.552238023486133,20.278060415664505,6.886033271712336,0.0025314606479667234,0.001106272655751443,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012100.pt,e38bed58016c936fef359bf4a5007c181e255e13872efd164c40e98ad30e3156
12150,0.00044898950727656484,0.0012153962161391973,1.0,0.9998881220817566,33.07065756343093,13.531024847784588,1.423119595003026,20.973655247777625,20.532650096701193,6.860798380543765,0.0017736164924360641,0.00040290128031446847,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012150.pt,d30d91a159280b8c6cea0a0c78b6673fd470d347f1fa49cf6fd68499039ad5b9
12200,0.00027579726884141564,0.0009132111445069313,1.0,0.9998881220817566,33.597236732870535,13.790654117598166,1.3921156824747507,21.35551522678475,20.841442511888232,6.799296466705118,0.001179866042431677,0.00014673879749478176,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012200.pt,8ad3853cb6c1c07df4c163d0222d48c51c762acfe6dffec8ef975e566044410a
12250,0.00016679763211868703,0.0006951044197194278,1.0,0.9998881220817566,34.11292749037859,14.034472177272129,1.364363748462339,21.70915527895017,21.17582803541791,6.720179188081384,0.0007684744635789448,5.3444197625918355e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012250.pt,0326c8cd22e60fd2f7eb21d383b9af1a0a76369504da8aac4142180f60b17c13
12300,0.00010005186777561903,0.0005489829345606267,1.0,0.9998881220817566,34.61065045069844,14.259554324271818,1.3398310075744542,22.035975851378947,21.521880257086018,6.632610831475779,0.0004940942248774733,1.9465481983376337e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012300.pt,492f76d7a7cdab01c511d94d96ddb7d2cf1625429226e01e83b5dd5c28abb190
12350,5.975062231300399e-05,0.00044710037764161825,1.0,0.9998881220817566,35.085376689247106,14.4651579837425,1.3183331208587796,22.335450824320287,21.870804987130295,6.542200348771689,0.00031472283017794085,7.089871237958896e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012350.pt,759d3e6ea5b52fcdacf6367faa75040bdbef7691101c7699d37630fc89a8da8d
12400,3.560024197213352e-05,0.00037184645771048963,1.0,0.9998881220817566,35.533141720346386,14.65184426720076,1.2996212301668435,22.606071280546352,22.216450967359457,6.452398966259555,0.00019906216576501956,2.58237793360888e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012400.pt,48337e6539d44d0bbd08d0d5ab35b6a7e905fc0d2745c7e55409bbf3da852349
12450,2.1208219550317153e-05,0.000322230946039781,1.0,0.9998881220817566,35.949628296944894,14.820302387628903,1.2835545443012144,22.845442005545408,22.55332564747118,6.365546431369891,0.00012529045384335267,9.406092601817746e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012450.pt,cafce4116f01037f20af03c5697d99456d6389eb67f133cca7974b10b03a6b2b
12500,1.2657227671297733e-05,0.00028648506850004196,1.0,0.9998881220817566,36.33014969007144,14.97152967600645,1.2700678790387194,23.050361818498793,22.876447972702724,6.282431968163951,7.86022481730161e-05,3.4261506690461555e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012500.pt,6105ac262a74524f7dc706ce9f8e65083cd8ff20ad967a209c22962ca168470f
12550,7.582811576867243e-06,0.00025231941253878176,1.0,0.9998881220817566,36.66994769216742,15.106453016577579,1.2593532307075697,23.218268245193656,23.180119423761063,6.203890202037917,4.925724126423689e-05,1.247990759530162e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012550.pt,a1d6804904fbd6055d39cd070aba652acf14a82e1657e69cdb72d35b23a7e342
12600,4.576133051159559e-06,0.00022661572438664734,1.0,0.9998881220817566,36.962416048382806,15.225559077047944,1.251660606152123,23.345606592632528,23.45707930329156,6.130577463273731,3.088787848582113e-05,4.5459455968327106e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012600.pt,30fd65ad03888f0332ca625c3ca5d4fe99e037ff79ea81551bb2eb69d470c82e
12650,2.7921280434384244e-06,0.00021085412299726158,1.0,0.9998881220817566,37.20081689150407,15.32904066769443,1.247490973175444,23.43092297864733,23.69826044109074,6.062124735615444,1.944539409842899e-05,1.6559449919615757e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012650.pt,c0cdd7b4021c00d5dc322ff2309012da36bcc9ccc56cfc0c634b5a912d75b842
12700,1.7319836160822888e-06,0.0001949549186974764,1.0,0.9998881220817566,37.37735622634968,15.416320159537126,1.247430771697879,23.47303860076594,23.892654055332436,6.00044071040373,1.2308274255787807e-05,6.032221202026791e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012700.pt,e0523059306690be53d5f3b7ff01c7d1abde5594dd2bba0cd90b787aa9bfa857
12750,1.1010182561221882e-06,0.00018390209879726171,1.0,0.9998881220817566,37.48518511321069,15.486319927050836,1.2523146911283924,23.4725980912356,24.029650146546786,5.946239036985603,7.881689166509951e-06,2.1974515660730654e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012750.pt,998ecf12a77ecf375f2b263c3e0b9a56e12655bde65088d20ca1f1c1ccee8d6d
12800,7.241875437102863e-07,0.00017391408619005233,1.0,0.9998881220817566,37.517881299516695,15.536858564089535,1.2631926844149517,23.430742888386618,24.099330214744718,5.901216680071554,5.142526016095975e-06,8.005251745475103e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012800.pt,bc8de7f69986a6833cfcb2ae648e307a4de935179a824aab0b8960cdb19fbc4d
12850,4.933019113195769e-07,0.0001579374074935913,1.0,0.9998881220817566,37.47091156604816,15.564761096957833,1.2808775515499606,23.347576721068073,24.095519553939017,5.870551674480666,3.446398554813112e-06,2.9164544763156655e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012850.pt,4e75fce5808aca370b4cba38dab71eb921ea99b1fc2303cfda0a0fa43ae24aec
12900,3.5398605291447893e-07,0.00014707892842125148,1.0,1.0,37.34751549462537,15.56737487953277,1.3066694022543082,23.226201890193764,24.02061018176659,5.8600512204380175,2.444487112041764e-06,1.0626263374450668e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012900.pt,7f99c615484e51ac4a770a4caff69221657d11e34240bd32b49c1df1a4e74a06
12950,2.640655907271139e-07,0.00014282041229307652,1.0,1.0,37.165437771912,15.547467185247577,1.343107580813876,23.076429267192555,23.888488895482663,5.878826540606063,1.8983194909318848e-06,3.872903842806776e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00012950.pt,40eb5768795ba8dcf5f676008c76269ee9af43586d12e13bf86c49bd2958ad61
13000,2.0337164130523888e-07,0.00022356642875820398,1.0,0.9997762441635132,36.95797127592243,15.513812095937832,1.3939864376842255,22.915709843136298,23.72493041493734,5.938686394057205,1.6517348168502155e-06,1.412871096948579e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013000.pt,358ff1ba92a09739ae9111373051229d4817a991becd3ed686bc9eb99803d0d0
13050,1.6191296481338213e-07,0.0003302472468931228,1.0,0.9997762441635132,36.79820169676072,15.490800644133122,1.4698179263088256,22.78390238746778,23.580958949542932,6.067499138938615,1.6053027071347059e-06,5.169984301641227e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013050.pt,45240ebeaace3c7dc2f545f974112350a8a06445742c5267702117f9cdebccc2
13100,1.4557227245859394e-07,0.00040881073800846934,1.0,0.9997762441635132,36.879788935991904,15.550060346894657,1.6008134550014517,22.789703565087915,23.58322112728593,6.341367686113591,1.8264404326046669e-06,1.9132716203998423e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013100.pt,e73556308a44a79c49ba3298c0e38af1e354948fc5f03757eb79d8c1769f4e5f
13150,0.0020752130076289177,0.010591513477265835,1.0,0.9967557787895203,36.60038779557139,15.60791974261726,1.5679391932327642,22.310207681865595,23.514715453637393,6.544889999613921,0.17965987194551383,0.06140150459696467,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013150.pt,c493a13bece8bd6260b17847a628fc2569a8135e25db9b81ace6684da72ed9b6
13200,9.151117410510778e-05,0.0004837690794374794,1.0,1.0,35.050285497535185,14.953684326310743,1.4722719914263422,21.331109193370786,22.53834297975694,6.3046911120504925,0.003966347385540192,0.022418909327114392,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013200.pt,e14e4cab2421f189970a9dd364ba53d66ef33c221805b5c3ed305216d18edc74
13250,0.0003685002156998962,0.0008464779239147902,1.0,1.0,33.55288540126088,14.284148666942599,1.4155045886008277,20.48941293979768,21.524370658919082,6.053179948621379,0.004006685484211394,0.00816446732775905,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013250.pt,42d80bf15f59e1f2978a37ff148caf83dd959b964c67f63b51e18ec94328c6e6
13300,0.0007267182809300721,0.0013940156204625964,1.0,1.0,32.81601015136414,13.85719324907364,1.4063221449766787,20.284942128277372,20.878984027588967,5.956519484139443,0.0026477240352827656,0.002973315546334171,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013300.pt,852ea61974f7146ca78a690204d4e6467a1f1b28a87afece73dd4695bd8cdbf5
13350,0.0007268970948643982,0.0015672552399337292,1.0,0.9997762441635132,32.94914532580792,13.778961798120012,1.4143918703402463,20.613219771300457,20.815043133024872,5.967833370215412,0.002589650872259217,0.001082830371351423,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013350.pt,ac0caca18d6c0108dc3cdc915ba637b46c7b8981322d381b8838370dc0b62680
13400,0.0004895051242783666,0.0012731881579384208,1.0,0.9997762441635132,33.442735642295496,13.894922575191053,1.4057862728198272,21.04026100822651,21.094119091520536,5.976371414454654,0.0019310859029505055,0.00039436133631998686,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013400.pt,81a5b4f1613c0f5803cdc36cde8ec946d1039042090d4c49e613206454f80bd9
13450,0.0003011401859112084,0.0009549011010676622,1.0,0.9997762441635132,33.97002753132053,14.045203940942933,1.3894806011171896,21.4289200835448,21.45080713621892,5.952194356109782,0.0012886399657206617,0.00014362844533675855,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013450.pt,03632936876af827d5b25e565361fdb4478fbad911262a6c0ddcc364e2c1d744
13500,0.00018191839626524597,0.0007100836373865604,1.0,0.9997762441635132,34.484995790778676,14.194382339255991,1.3732849803926641,21.786808669725914,21.823346121836824,5.90974323426442,0.0008386620096430388,5.231160813511383e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013500.pt,6483c811495f523036e7e0ef521550a985c783a1a1a97e39385848a83091dfdb
13550,0.00010896267485804856,0.0005377588095143437,1.0,0.9998881220817566,34.97909836938154,14.336277572880142,1.3586054090153836,22.11614923493806,22.197064857555365,5.85908816781483,0.0005382933124293136,1.905314946732806e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013550.pt,b5364eee3270a4decc9ad4a81d9645154f54f1bb11583b9816943c9d57ac2db5
13600,6.497361755464226e-05,0.0004123652179259807,1.0,0.9998881220817566,35.44698444905351,14.46883052348792,1.3457032960748796,22.416444680728166,22.563798492399734,5.805922659077752,0.00034199063425977526,6.939784241813402e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013600.pt,18e67d21a4fd9ff3afb0e948d896c851d2eb3adc0fd488ea36e421659adb1129
13650,3.866673796437681e-05,0.000324422144331038,1.0,0.9998881220817566,35.88522733749633,14.591262380929694,1.3345633056459962,22.687057660168964,22.91839403458674,5.753970244750211,0.0002155581551447627,2.5277543346516325e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013650.pt,1fe98ccfe7e31b58d13eae47d297dad4c01b5ab197fbf1cd53cf1cfcc13f86bb
13700,2.301504173374269e-05,0.00026056202477775514,1.0,1.0,36.29063930263557,14.703615534843257,1.3252164651594405,22.926734002224443,23.256689819691115,5.705194049276912,0.0001351145741564734,9.207308732397965e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013700.pt,c298f03487cc59e0eb2b54ec838f62e7093b722da1ab2f83827a1241f0edc2a1
13750,1.3723956726607867e-05,0.00020865413534920663,1.0,1.0,36.659341859646176,14.805994078649146,1.3176906090980731,23.13316904181929,23.57471347028203,5.660649367415734,8.437439189036268e-05,3.35381295881703e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013750.pt,77fda336c30d7cdefb79d8fed05ce27dacc988295eb10f051de39c4703cc61ea
13800,8.215050911530852e-06,0.0001698819105513394,1.0,1.0,36.98716806466701,14.898711405099846,1.3121603670867106,23.304194283086645,23.867899375339206,5.620955728997693,5.2605793547358956e-05,1.2216671338191392e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013800.pt,fa8a3b961bfd1d5975da0fe08a37c9bcadf251ac075b637e61ffe3371f0c6fb6
13850,4.9492900870973244e-06,0.0001369109086226672,1.0,1.0,37.26801572563274,14.981843301064801,1.3088881344392411,23.437020906831982,24.129664327836352,5.585832947603775,3.2854033953468286e-05,4.450154489530579e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013850.pt,78eff3a2b49112a0e36260fb3d0b378ecb4ce823880199441474e7f46d9ff1e3
13900,3.0130215691315243e-06,0.00011134029045933858,1.0,1.0,37.49487164058887,15.05503549497494,1.3082732704443938,23.529453327540104,24.35157323790471,5.555666799331641,2.0539345139538305e-05,1.621084273709937e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013900.pt,73f7d99c193d225750f679694c69ea3936b1c17280c15e0e15ce06a2967c96db
13950,1.8667240055947332e-06,9.099594899453223e-05,1.0,1.0,37.66032711595276,15.117907900742832,1.3108143863226478,23.57994130760157,24.52396469560571,5.531038633799563,1.2953446952732318e-05,5.905348316600189e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00013950.pt,61ad4ecb4df81bf81ae4231b80130605a55ad40f5bab8beb66d6574f9115447d
14000,1.1793914609370404e-06,7.665448356419802e-05,1.0,1.0,37.756027200859336,15.168934000206365,1.3173897145626585,23.587736776329972,24.63545207073362,5.513500763628758,8.24001882583106e-06,2.1512819090458803e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014000.pt,56e94a5c302fcd6b9253e1fdecb7f43b37b1e13bae531a06b136bbcd3d7c9fdb
14050,7.713110790064093e-07,6.516481516882777e-05,1.0,1.0,37.7736457277282,15.205345850166848,1.3286209189441212,23.551045403691752,24.676507838608952,5.504430658914464,5.341173954559903e-06,7.837245550660164e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014050.pt,8588a974e2a14d5d84414bbddd47b56a13401985262a1acb74b76b54d6945cc1
14100,5.238044877842185e-07,5.731766577810049e-05,1.0,1.0,37.712702473821025,15.22544585115721,1.3459612375884544,23.47185349017566,24.64446037131943,5.508609770307814,3.5468661252370076e-06,2.85527077766951e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014100.pt,a305be73d942dce601ce99ce94f61e03edae129dae717b3ceccdbd9a49f820cc
14150,3.717584604601143e-07,4.973371324012987e-05,1.0,1.0,37.57820579072073,15.227986780618181,1.3710293682510333,23.353844350482007,24.542656746208163,5.532287178168782,2.4964326156574235e-06,1.0403203852653445e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014150.pt,14edbbf15e4ec52897df35fa5e210635ab8e68b4312ab4a9563ba9809bdaddf8
14200,2.734342956500768e-07,4.0337043174076825e-05,1.0,1.0,37.38770764499722,15.215205893562851,1.4065708737727733,23.206328749738933,24.385341242114702,5.584011945365807,1.9096403929507147e-06,3.79120365746376e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014200.pt,e4b45dbd86a1e47423a17352c4a6cfa9ccc7ac7adeba90b69892c94acd682bbc
14250,2.099701532642939e-07,4.225450538797304e-05,1.0,1.0,37.17576999042823,15.195331716888306,1.4570201896391095,23.047101321565567,24.19907452962569,5.679152502358795,1.676646089412615e-06,1.3826119679424675e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014250.pt,2c860769aa00a43efe5d74e28eb404827b91566016c6ac29da06cb1858a2ab44
14300,1.653056074246706e-07,5.982620859867893e-05,1.0,1.0,37.044737536566174,15.20379118615091,1.5370803843082887,22.933397013731593,24.053908822548273,5.853500523641451,1.713079228261892e-06,5.056725129571964e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014300.pt,dfa4c360928912f15c5d5f8e06a0046ba741cecc22d09ae181082de402766933
14350,1.5472305392449925e-07,0.00014216348063200712,1.0,0.9998881220817566,37.25319477844549,15.336015149468613,1.68533553563524,23.01193722881514,24.117180053846294,6.211213721634677,2.0132589350898847e-06,1.8708574575996323e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014350.pt,72e315ef19de420c51de531fe5cc5ebb1f63cfd7f3ec66eae8dc914cd0f6a634
14400,0.00016551338194403797,0.0027013232465833426,1.0,0.9991050362586975,36.43312175503343,15.20990981293033,1.5568298976057149,22.188377798839316,23.709564892280074,6.2561736104644465,0.030523037346406167,0.0527644330316706,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014400.pt,c6b87d7dc96819b38eab02f9255032b51a56b003904ba19ebb011017be429cfd
14450,0.00011285286018392071,0.0004897670587524772,1.0,1.0,34.80436532150251,14.52703697112708,1.4803702798319038,21.212948880164433,22.62834344376461,6.007197258728014,0.002732699074073282,0.019215400602266137,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014450.pt,b231d44369ecb20c3b971d62ba64d19ab7e0862839f887bc8f6d58fe244616b4
14500,0.0003790955524891615,0.0008505959995090961,1.0,1.0,33.50220722405221,13.93945114521469,1.439575476135299,20.542805131655687,21.677898961383757,5.837727900894049,0.0027416020600592055,0.006997799482574025,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014500.pt,103901a87e0089e7098ca44837312f7ab2adabad932035d26348af973fbd94bb
14550,0.0005581175209954381,0.001190295908600092,1.0,1.0,33.08968095352884,13.675398606087104,1.4456399346295286,20.550091337102998,21.196377397514357,5.8504628029952945,0.0020664736724740913,0.002548437863842545,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014550.pt,69ed967b9cabaf5fd1d2d39b2a699370374151e077eb33230cc4557d9d71b90c
14600,0.000457363756140694,0.0011019030353054404,1.0,1.0,33.35527878273326,13.719380474502785,1.4501815456724927,20.899361065380845,21.218751225506377,5.93561277739655,0.0018282540995064123,0.0009280949643472556,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00014600.pt,857de235e72ad88fd8650e123bf58bb658ff9de8e52501ab34786294dcc85ec4
