cell_index,cell_id,requested_member_index,member_label,accepted_circuit,representative_restart_index,primary_fidelity,retained_component_count,retained_component_proportion,maximum_prior_overlap_numerator,maximum_prior_overlap_denominator,maximum_prior_overlap,mean_prior_overlap,cumulative_exact_evaluations,member_exact_evaluations,member_ranking_passes,restart_count,status,failure_reason,family_right_censored,search_execution_mode,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
377,s2-step9050-f99of100-d1of2,8,C8,False,0,1.0,452,,81,463,0.17494600431965443,,50000,1036,65,1,budget_exhaustion,requested_member_8_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,377
378,s2-step9050-f99of100-d3of4,1,C1,True,0,0.9902106664578275,92,0.17829457364341086,0,1,0.0,,6892,6892,425,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,2,C2,True,0,0.9902106664578275,83,0.16085271317829458,19,156,0.12179487179487179,0.12179487179487179,13919,7027,434,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,3,C3,True,0,0.9904456104628397,83,0.16085271317829458,23,152,0.1513157894736842,0.12899122807017543,20946,7027,434,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,4,C4,True,0,0.9902889811261649,85,0.16472868217054262,11,73,0.1506849315068493,0.1425174531269962,27927,6981,432,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,5,C5,True,0,0.9901323517894902,81,0.1569767441860465,30,143,0.2097902097902098,0.17665271992252338,34984,7057,436,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,6,C6,True,0,0.990523925131177,86,0.16666666666666666,33,145,0.22758620689655173,0.1748438956197577,41982,6998,431,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,7,C7,True,0,0.9902106664578275,86,0.16666666666666666,20,69,0.2898550724637681,0.1954958103132221,48964,6982,431,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
378,s2-step9050-f99of100-d3of4,8,C8,False,0,1.0,452,,81,463,0.17494600431965443,,50000,1036,65,1,budget_exhaustion,requested_member_8_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,2,7,9050,378
379,s3-step200-f4of5-d1of4,1,C1,False,0,0.8003759104080195,490,,0,1,0.0,,2714,2714,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,379
380,s3-step200-f4of5-d1of2,1,C1,False,0,0.8003759104080195,490,,0,1,0.0,,2714,2714,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,380
381,s3-step200-f4of5-d3of4,1,C1,False,0,0.8003759104080195,490,,0,1,0.0,,2714,2714,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,381
382,s3-step200-f17of20-d1of4,1,C1,False,0,0.8502623541389303,498,,0,1,0.0,,2530,2530,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,382
383,s3-step200-f17of20-d1of2,1,C1,False,0,0.8502623541389303,498,,0,1,0.0,,2530,2530,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,383
384,s3-step200-f17of20-d3of4,1,C1,False,0,0.8502623541389303,498,,0,1,0.0,,2530,2530,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,384
385,s3-step200-f9of10-d1of4,1,C1,False,0,0.900148797869841,507,,0,1,0.0,,1675,1675,10,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,385
386,s3-step200-f9of10-d1of2,1,C1,False,0,0.900148797869841,507,,0,1,0.0,,1675,1675,10,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,386
387,s3-step200-f9of10-d3of4,1,C1,False,0,0.900148797869841,507,,0,1,0.0,,1675,1675,10,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,387
388,s3-step200-f19of20-d1of4,1,C1,False,0,0.9500352416007518,508,,0,1,0.0,,1708,1708,9,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,388
389,s3-step200-f19of20-d1of2,1,C1,False,0,0.9500352416007518,508,,0,1,0.0,,1708,1708,9,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,389
390,s3-step200-f19of20-d3of4,1,C1,False,0,0.9500352416007518,508,,0,1,0.0,,1708,1708,9,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,390
391,s3-step200-f39of40-d1of4,1,C1,False,0,0.975644138147075,510,,0,1,0.0,,1310,1310,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,391
392,s3-step200-f39of40-d1of2,1,C1,False,0,0.975644138147075,510,,0,1,0.0,,1310,1310,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,392
393,s3-step200-f39of40-d3of4,1,C1,False,0,0.975644138147075,510,,0,1,0.0,,1310,1310,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,393
394,s3-step200-f99of100-d1of4,1,C1,False,0,0.9906022397995145,510,,0,1,0.0,,1454,1454,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,394
395,s3-step200-f99of100-d1of2,1,C1,False,0,0.9906022397995145,510,,0,1,0.0,,1454,1454,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,395
396,s3-step200-f99of100-d3of4,1,C1,False,0,0.9906022397995145,510,,0,1,0.0,,1454,1454,7,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,1,200,396
397,s3-step3400-f4of5-d1of4,1,C1,False,0,0.8005325397446942,483,,0,1,0.0,,2195,2195,34,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,397
398,s3-step3400-f4of5-d1of2,1,C1,False,0,0.8005325397446942,483,,0,1,0.0,,2195,2195,34,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,398
399,s3-step3400-f4of5-d3of4,1,C1,False,0,0.8005325397446942,483,,0,1,0.0,,2195,2195,34,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,399
400,s3-step3400-f17of20-d1of4,1,C1,False,0,0.8501057248022554,498,,0,1,0.0,,1282,1282,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,400
401,s3-step3400-f17of20-d1of2,1,C1,False,0,0.8501057248022554,498,,0,1,0.0,,1282,1282,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,401
402,s3-step3400-f17of20-d3of4,1,C1,False,0,0.8501057248022554,498,,0,1,0.0,,1282,1282,19,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,402
403,s3-step3400-f9of10-d1of4,1,C1,False,0,0.900540371211528,506,,0,1,0.0,,922,922,11,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,403
404,s3-step3400-f9of10-d1of2,1,C1,False,0,0.900540371211528,506,,0,1,0.0,,922,922,11,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,404
405,s3-step3400-f9of10-d3of4,1,C1,False,0,0.900540371211528,506,,0,1,0.0,,922,922,11,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,405
406,s3-step3400-f19of20-d1of4,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,991,991,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,406
407,s3-step3400-f19of20-d1of2,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,991,991,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,407
408,s3-step3400-f19of20-d3of4,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,991,991,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,408
409,s3-step3400-f39of40-d1of4,1,C1,False,0,0.9754875088104001,514,,0,1,0.0,,754,754,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,409
410,s3-step3400-f39of40-d1of2,1,C1,False,0,0.9754875088104001,514,,0,1,0.0,,754,754,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,410
411,s3-step3400-f39of40-d3of4,1,C1,False,0,0.9754875088104001,514,,0,1,0.0,,754,754,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,411
412,s3-step3400-f99of100-d1of4,1,C1,False,0,0.9901323517894902,514,,0,1,0.0,,930,930,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,412
413,s3-step3400-f99of100-d1of2,1,C1,False,0,0.9901323517894902,514,,0,1,0.0,,930,930,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,413
414,s3-step3400-f99of100-d3of4,1,C1,False,0,0.9901323517894902,514,,0,1,0.0,,930,930,3,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,2,3400,414
415,s3-step7450-f4of5-d1of4,1,C1,False,0,0.8002192810713447,478,,0,1,0.0,,1326,1326,39,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,415
416,s3-step7450-f4of5-d1of2,1,C1,False,0,0.8002192810713447,478,,0,1,0.0,,1326,1326,39,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,416
417,s3-step7450-f4of5-d3of4,1,C1,False,0,0.8002192810713447,478,,0,1,0.0,,1326,1326,39,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,417
418,s3-step7450-f17of20-d1of4,1,C1,False,0,0.850418983475605,494,,0,1,0.0,,1054,1054,23,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,418
419,s3-step7450-f17of20-d1of2,1,C1,False,0,0.850418983475605,494,,0,1,0.0,,1054,1054,23,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,419
420,s3-step7450-f17of20-d3of4,1,C1,False,0,0.850418983475605,494,,0,1,0.0,,1054,1054,23,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,420
421,s3-step7450-f9of10-d1of4,1,C1,False,0,0.9002271125381784,505,,0,1,0.0,,985,985,12,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,421
422,s3-step7450-f9of10-d1of2,1,C1,False,0,0.9002271125381784,505,,0,1,0.0,,985,985,12,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,422
423,s3-step7450-f9of10-d3of4,1,C1,False,0,0.9002271125381784,505,,0,1,0.0,,985,985,12,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,423
424,s3-step7450-f19of20-d1of4,1,C1,False,0,0.9522280523141985,513,,0,1,0.0,,577,577,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,424
425,s3-step7450-f19of20-d1of2,1,C1,False,0,0.9522280523141985,513,,0,1,0.0,,577,577,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,425
426,s3-step7450-f19of20-d3of4,1,C1,False,0,0.9522280523141985,513,,0,1,0.0,,577,577,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,426
427,s3-step7450-f39of40-d1of4,1,C1,False,0,0.9777586341921842,515,,0,1,0.0,,531,531,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,427
428,s3-step7450-f39of40-d1of2,1,C1,False,0,0.9777586341921842,515,,0,1,0.0,,531,531,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,428
429,s3-step7450-f39of40-d3of4,1,C1,False,0,0.9777586341921842,515,,0,1,0.0,,531,531,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,429
430,s3-step7450-f99of100-d1of4,1,C1,False,0,0.9900540371211528,515,,0,1,0.0,,803,803,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,430
431,s3-step7450-f99of100-d1of2,1,C1,False,0,0.9900540371211528,515,,0,1,0.0,,803,803,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,431
432,s3-step7450-f99of100-d3of4,1,C1,False,0,0.9900540371211528,515,,0,1,0.0,,803,803,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,3,7450,432
433,s3-step8150-f4of5-d1of4,1,C1,False,0,0.80006265173467,438,,0,1,0.0,,2534,2534,79,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,433
434,s3-step8150-f4of5-d1of2,1,C1,False,0,0.80006265173467,438,,0,1,0.0,,2534,2534,79,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,434
435,s3-step8150-f4of5-d3of4,1,C1,False,0,0.80006265173467,438,,0,1,0.0,,2534,2534,79,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,435
436,s3-step8150-f17of20-d1of4,1,C1,False,0,0.8501057248022554,468,,0,1,0.0,,1748,1748,49,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,436
437,s3-step8150-f17of20-d1of2,1,C1,False,0,0.8501057248022554,468,,0,1,0.0,,1748,1748,49,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,437
438,s3-step8150-f17of20-d3of4,1,C1,False,0,0.8501057248022554,468,,0,1,0.0,,1748,1748,49,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,438
439,s3-step8150-f9of10-d1of4,1,C1,False,0,0.9003054272065157,490,,0,1,0.0,,1274,1274,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,439
440,s3-step8150-f9of10-d1of2,1,C1,False,0,0.9003054272065157,490,,0,1,0.0,,1274,1274,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,440
441,s3-step8150-f9of10-d3of4,1,C1,False,0,0.9003054272065157,490,,0,1,0.0,,1274,1274,27,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,441
442,s3-step8150-f19of20-d1of4,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,591,591,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,442
443,s3-step8150-f19of20-d1of2,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,591,591,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,443
444,s3-step8150-f19of20-d3of4,1,C1,False,0,0.9503485002741013,511,,0,1,0.0,,591,591,6,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,444
445,s3-step8150-f39of40-d1of4,1,C1,False,0,0.975644138147075,513,,0,1,0.0,,689,689,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,445
446,s3-step8150-f39of40-d1of2,1,C1,False,0,0.975644138147075,513,,0,1,0.0,,689,689,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,446
447,s3-step8150-f39of40-d3of4,1,C1,False,0,0.975644138147075,513,,0,1,0.0,,689,689,4,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,447
448,s3-step8150-f99of100-d1of4,1,C1,False,0,0.9918552744929126,515,,0,1,0.0,,563,563,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,448
449,s3-step8150-f99of100-d1of2,1,C1,False,0,0.9918552744929126,515,,0,1,0.0,,563,563,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,449
450,s3-step8150-f99of100-d3of4,1,C1,False,0,0.9918552744929126,515,,0,1,0.0,,563,563,2,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,4,8150,450
451,s3-step8500-f4of5-d1of4,1,C1,False,0,0.8001409664030072,390,,0,1,0.0,,3510,3510,127,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,451
452,s3-step8500-f4of5-d1of2,1,C1,False,0,0.8001409664030072,390,,0,1,0.0,,3510,3510,127,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,452
453,s3-step8500-f4of5-d3of4,1,C1,False,0,0.8001409664030072,390,,0,1,0.0,,3510,3510,127,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,453
454,s3-step8500-f17of20-d1of4,1,C1,False,0,0.8500274101339181,447,,0,1,0.0,,2591,2591,70,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,454
455,s3-step8500-f17of20-d1of2,1,C1,False,0,0.8500274101339181,447,,0,1,0.0,,2591,2591,70,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,455
456,s3-step8500-f17of20-d3of4,1,C1,False,0,0.8500274101339181,447,,0,1,0.0,,2591,2591,70,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,456
457,s3-step8500-f9of10-d1of4,1,C1,False,0,0.9000704832015036,481,,0,1,0.0,,1553,1553,36,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,457
458,s3-step8500-f9of10-d1of2,1,C1,False,0,0.9000704832015036,481,,0,1,0.0,,1553,1553,36,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,458
459,s3-step8500-f9of10-d3of4,1,C1,False,0,0.9000704832015036,481,,0,1,0.0,,1553,1553,36,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,459
460,s3-step8500-f19of20-d1of4,1,C1,False,0,0.9504268149424387,500,,0,1,0.0,,1316,1316,17,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,460
461,s3-step8500-f19of20-d1of2,1,C1,False,0,0.9504268149424387,500,,0,1,0.0,,1316,1316,17,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,461
462,s3-step8500-f19of20-d3of4,1,C1,False,0,0.9504268149424387,500,,0,1,0.0,,1316,1316,17,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,462
463,s3-step8500-f39of40-d1of4,1,C1,False,0,0.9758790821520871,512,,0,1,0.0,,800,800,5,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,463
464,s3-step8500-f39of40-d1of2,1,C1,False,0,0.9758790821520871,512,,0,1,0.0,,800,800,5,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,464
465,s3-step8500-f39of40-d3of4,1,C1,False,0,0.9758790821520871,512,,0,1,0.0,,800,800,5,1,sparsity_failure,requested_member_1_sparsity_failure,False,fresh_execution,stage18-scaling-24a9adb84176,3,5,8500,465
