cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,search_execution_mode,source_stage,source_run_id,circuit_i,circuit_j,member_i,member_j,intersection_count,union_count,jaccard_numerator,jaccard_denominator,jaccard_overlap,structural_distance,passes_active_cutoff,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
222,s1-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C6,C8,6,8,70,311,70,311,0.22508038585209003,0.77491961414791,True,stage18-scaling-24a9adb84176,1,6,8650,222
222,s1-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C7,C8,7,8,66,315,22,105,0.20952380952380953,0.7904761904761904,True,stage18-scaling-24a9adb84176,1,6,8650,222
223,s1-step8650-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C2,1,2,51,439,51,439,0.11617312072892938,0.8838268792710706,True,stage18-scaling-24a9adb84176,1,6,8650,223
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C2,1,2,51,439,51,439,0.11617312072892938,0.8838268792710706,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C3,1,3,115,343,115,343,0.33527696793002915,0.6647230320699709,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C4,1,4,126,345,42,115,0.3652173913043478,0.6347826086956522,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C5,1,5,131,347,131,347,0.37752161383285304,0.622478386167147,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C6,1,6,128,355,128,355,0.36056338028169016,0.6394366197183099,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C7,1,7,133,334,133,334,0.39820359281437123,0.6017964071856288,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C8,1,8,143,330,13,30,0.43333333333333335,0.5666666666666667,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C3,2,3,91,391,91,391,0.23273657289002558,0.7672634271099744,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C4,2,4,123,372,41,124,0.33064516129032256,0.6693548387096775,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C5,2,5,126,376,63,188,0.3351063829787234,0.6648936170212766,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C6,2,6,132,375,44,125,0.352,0.648,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C7,2,7,113,378,113,378,0.29894179894179895,0.701058201058201,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C8,2,8,122,375,122,375,0.3253333333333333,0.6746666666666667,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C4,3,4,82,381,82,381,0.2152230971128609,0.7847769028871391,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C5,3,5,112,358,56,179,0.3128491620111732,0.6871508379888268,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C6,3,6,121,354,121,354,0.3418079096045198,0.6581920903954802,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C7,3,7,124,335,124,335,0.3701492537313433,0.6298507462686567,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C8,3,8,113,352,113,352,0.3210227272727273,0.6789772727272727,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C5,4,5,88,395,88,395,0.22278481012658227,0.7772151898734178,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C6,4,6,114,374,57,187,0.3048128342245989,0.6951871657754011,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C7,4,7,112,360,14,45,0.3111111111111111,0.6888888888888889,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C8,4,8,130,348,65,174,0.3735632183908046,0.6264367816091954,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C5,C6,5,6,108,387,12,43,0.27906976744186046,0.7209302325581395,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C5,C7,5,7,108,371,108,371,0.29110512129380056,0.7088948787061995,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C5,C8,5,8,124,361,124,361,0.34349030470914127,0.6565096952908587,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C6,C7,6,7,108,376,27,94,0.2872340425531915,0.7127659574468085,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C6,C8,6,8,115,375,23,75,0.30666666666666664,0.6933333333333334,True,stage18-scaling-24a9adb84176,1,6,8650,224
224,s1-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C7,C8,7,8,104,370,52,185,0.2810810810810811,0.7189189189189189,True,stage18-scaling-24a9adb84176,1,6,8650,224
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C2,1,2,51,439,51,439,0.11617312072892938,0.8838268792710706,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C3,1,3,115,343,115,343,0.33527696793002915,0.6647230320699709,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C4,1,4,126,345,42,115,0.3652173913043478,0.6347826086956522,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C5,1,5,131,347,131,347,0.37752161383285304,0.622478386167147,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C6,1,6,128,355,128,355,0.36056338028169016,0.6394366197183099,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C7,1,7,133,334,133,334,0.39820359281437123,0.6017964071856288,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C8,1,8,143,330,13,30,0.43333333333333335,0.5666666666666667,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C3,2,3,91,391,91,391,0.23273657289002558,0.7672634271099744,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C4,2,4,123,372,41,124,0.33064516129032256,0.6693548387096775,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C5,2,5,126,376,63,188,0.3351063829787234,0.6648936170212766,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C6,2,6,132,375,44,125,0.352,0.648,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C7,2,7,113,378,113,378,0.29894179894179895,0.701058201058201,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C8,2,8,122,375,122,375,0.3253333333333333,0.6746666666666667,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C4,3,4,82,381,82,381,0.2152230971128609,0.7847769028871391,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C5,3,5,112,358,56,179,0.3128491620111732,0.6871508379888268,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C6,3,6,121,354,121,354,0.3418079096045198,0.6581920903954802,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C7,3,7,124,335,124,335,0.3701492537313433,0.6298507462686567,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C8,3,8,113,352,113,352,0.3210227272727273,0.6789772727272727,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C5,4,5,88,395,88,395,0.22278481012658227,0.7772151898734178,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C6,4,6,114,374,57,187,0.3048128342245989,0.6951871657754011,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C7,4,7,112,360,14,45,0.3111111111111111,0.6888888888888889,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C8,4,8,130,348,65,174,0.3735632183908046,0.6264367816091954,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C5,C6,5,6,108,387,12,43,0.27906976744186046,0.7209302325581395,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C5,C7,5,7,108,371,108,371,0.29110512129380056,0.7088948787061995,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C5,C8,5,8,124,361,124,361,0.34349030470914127,0.6565096952908587,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C6,C7,6,7,108,376,27,94,0.2872340425531915,0.7127659574468085,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C6,C8,6,8,115,375,23,75,0.30666666666666664,0.6933333333333334,True,stage18-scaling-24a9adb84176,1,6,8650,225
225,s1-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C7,C8,7,8,104,370,52,185,0.2810810810810811,0.7189189189189189,True,stage18-scaling-24a9adb84176,1,6,8650,225
1,s1-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C2,1,2,17,111,17,111,0.15315315315315314,0.8468468468468469,True,stage18-scaling-24a9adb84176,1,7,9050,235
1,s1-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C3,1,3,25,125,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,1,7,9050,235
1,s1-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C2,C3,2,3,16,134,8,67,0.11940298507462686,0.8805970149253731,True,stage18-scaling-24a9adb84176,1,7,9050,235
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C2,1,2,17,111,17,111,0.15315315315315314,0.8468468468468469,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C3,1,3,25,125,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C4,1,4,30,116,15,58,0.25862068965517243,0.7413793103448276,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C5,1,5,28,107,28,107,0.2616822429906542,0.7383177570093458,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C6,1,6,31,104,31,104,0.2980769230769231,0.7019230769230769,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C3,2,3,16,134,8,67,0.11940298507462686,0.8805970149253731,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C4,2,4,22,124,11,62,0.1774193548387097,0.8225806451612903,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C5,2,5,27,108,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C6,2,6,24,111,8,37,0.21621621621621623,0.7837837837837838,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C4,3,4,24,144,1,6,0.16666666666666666,0.8333333333333334,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C5,3,5,25,132,25,132,0.1893939393939394,0.8106060606060606,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C6,3,6,25,132,25,132,0.1893939393939394,0.8106060606060606,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C5,4,5,29,124,29,124,0.23387096774193547,0.7661290322580645,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C6,4,6,25,128,25,128,0.1953125,0.8046875,True,stage18-scaling-24a9adb84176,1,7,9050,236
2,s1-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C5,C6,5,6,31,111,31,111,0.27927927927927926,0.7207207207207207,True,stage18-scaling-24a9adb84176,1,7,9050,236
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C2,1,2,17,111,17,111,0.15315315315315314,0.8468468468468469,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C3,1,3,25,125,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C4,1,4,30,116,15,58,0.25862068965517243,0.7413793103448276,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C5,1,5,28,107,28,107,0.2616822429906542,0.7383177570093458,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C6,1,6,31,104,31,104,0.2980769230769231,0.7019230769230769,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C3,2,3,16,134,8,67,0.11940298507462686,0.8805970149253731,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C4,2,4,22,124,11,62,0.1774193548387097,0.8225806451612903,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C5,2,5,27,108,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C6,2,6,24,111,8,37,0.21621621621621623,0.7837837837837838,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C4,3,4,24,144,1,6,0.16666666666666666,0.8333333333333334,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C5,3,5,25,132,25,132,0.1893939393939394,0.8106060606060606,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C6,3,6,25,132,25,132,0.1893939393939394,0.8106060606060606,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C4,C5,4,5,29,124,29,124,0.23387096774193547,0.7661290322580645,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C4,C6,4,6,25,128,25,128,0.1953125,0.8046875,True,stage18-scaling-24a9adb84176,1,7,9050,237
3,s1-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C5,C6,5,6,31,111,31,111,0.27927927927927926,0.7207207207207207,True,stage18-scaling-24a9adb84176,1,7,9050,237
4,s1-step9050-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C1,C2,1,2,20,139,20,139,0.14388489208633093,0.8561151079136691,True,stage18-scaling-24a9adb84176,1,7,9050,238
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C2,1,2,20,139,20,139,0.14388489208633093,0.8561151079136691,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C3,1,3,30,114,5,19,0.2631578947368421,0.736842105263158,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C4,1,4,32,116,8,29,0.27586206896551724,0.7241379310344828,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C5,1,5,35,114,35,114,0.30701754385964913,0.6929824561403508,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C6,1,6,28,117,28,117,0.23931623931623933,0.7606837606837606,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C3,2,3,21,128,21,128,0.1640625,0.8359375,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C4,2,4,26,127,26,127,0.2047244094488189,0.7952755905511811,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C5,2,5,24,130,12,65,0.18461538461538463,0.8153846153846154,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C6,2,6,32,118,16,59,0.2711864406779661,0.728813559322034,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C4,3,4,26,112,13,56,0.23214285714285715,0.7678571428571428,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C5,3,5,25,114,25,114,0.21929824561403508,0.7807017543859649,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C6,3,6,27,108,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C4,C5,4,5,21,122,21,122,0.1721311475409836,0.8278688524590164,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C4,C6,4,6,30,109,30,109,0.27522935779816515,0.7247706422018348,True,stage18-scaling-24a9adb84176,1,7,9050,239
5,s1-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C5,C6,5,6,22,118,11,59,0.1864406779661017,0.8135593220338984,True,stage18-scaling-24a9adb84176,1,7,9050,239
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C2,1,2,20,139,20,139,0.14388489208633093,0.8561151079136691,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C3,1,3,30,114,5,19,0.2631578947368421,0.736842105263158,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C4,1,4,32,116,8,29,0.27586206896551724,0.7241379310344828,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C5,1,5,35,114,35,114,0.30701754385964913,0.6929824561403508,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C6,1,6,28,117,28,117,0.23931623931623933,0.7606837606837606,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C3,2,3,21,128,21,128,0.1640625,0.8359375,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C4,2,4,26,127,26,127,0.2047244094488189,0.7952755905511811,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C5,2,5,24,130,12,65,0.18461538461538463,0.8153846153846154,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C6,2,6,32,118,16,59,0.2711864406779661,0.728813559322034,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C4,3,4,26,112,13,56,0.23214285714285715,0.7678571428571428,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C5,3,5,25,114,25,114,0.21929824561403508,0.7807017543859649,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C6,3,6,27,108,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C4,C5,4,5,21,122,21,122,0.1721311475409836,0.8278688524590164,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C4,C6,4,6,30,109,30,109,0.27522935779816515,0.7247706422018348,True,stage18-scaling-24a9adb84176,1,7,9050,240
6,s1-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C5,C6,5,6,22,118,11,59,0.1864406779661017,0.8135593220338984,True,stage18-scaling-24a9adb84176,1,7,9050,240
7,s1-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C2,1,2,22,146,11,73,0.1506849315068493,0.8493150684931507,True,stage18-scaling-24a9adb84176,1,7,9050,241
7,s1-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C3,1,3,30,161,30,161,0.18633540372670807,0.8136645962732919,True,stage18-scaling-24a9adb84176,1,7,9050,241
7,s1-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C2,C3,2,3,18,177,6,59,0.1016949152542373,0.8983050847457628,True,stage18-scaling-24a9adb84176,1,7,9050,241
8,s1-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C2,1,2,22,146,11,73,0.1506849315068493,0.8493150684931507,True,stage18-scaling-24a9adb84176,1,7,9050,242
8,s1-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C3,1,3,30,161,30,161,0.18633540372670807,0.8136645962732919,True,stage18-scaling-24a9adb84176,1,7,9050,242
8,s1-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C4,1,4,39,134,39,134,0.291044776119403,0.708955223880597,True,stage18-scaling-24a9adb84176,1,7,9050,242
8,s1-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C5,1,5,38,133,2,7,0.2857142857142857,0.7142857142857143,True,stage18-scaling-24a9adb84176,1,7,9050,242
